output_file,status,transparent,character_id,character_cn,character_source,naming_role,talent_slot,talent_type,talent_type_cn,talent_name_en,talent_name_cn,parent_talent_name_en,parent_talent_name_cn,description_cn,description_en,source_filename,talent_page,source_page,source_url,sha1
1079_T04.png,downloaded,unknown,1079,莱欧斯利,Wriothesley,passive,passive2,4th Ascension Passive,突破天赋2,There Shall Be a Reckoning for Sin,罪业终有报偿之时,,,莱欧斯利的当前生命值提升或降低时，若莱欧斯利处于冰牙突驰的寒烈的惩裁状态下，寒烈的惩裁将获得一层「检偿之敕」效果，该效果至多叠加至5层，每层使莱欧斯利的攻击力提升6%。,"When Wriothesley's current HP increases or decreases, if he is in the Chilling Penalty state conferred by Icefang Rush, Chilling Penalty will gain one stack of Prosecution Edict. Max 5 stacks. Each stack will increase Wriothesley's ATK by 6%.",Talent There Shall Be a Reckoning for Sin.png,https://genshin-impact.fandom.com/wiki/There_Shall_Be_a_Reckoning_for_Sin,https://genshin-impact.fandom.com/wiki/File%3ATalent_There_Shall_Be_a_Reckoning_for_Sin.png,https://static.wikia.nocookie.net/gensin-impact/images/0/02/Talent_There_Shall_Be_a_Reckoning_for_Sin.png/revision/latest?cb=20231017102316,c4599681ba3d69f6db7e8030e19be2337ee081ea
1079_T05.png,downloaded,unknown,1079,莱欧斯利,Wriothesley,passive,passive3,Utility Passive,探索天赋,The Duke's Grace,公爵的恩馈,,,合成武器突破素材时，有10%概率获得2倍产出。,"When Wriothesley crafts Weapon Ascension Materials, he has a 10% chance to receive double the product.",Talent The Duke's Grace.png,https://genshin-impact.fandom.com/wiki/The_Duke%27s_Grace,https://genshin-impact.fandom.com/wiki/File%3ATalent_The_Duke%27s_Grace.png,https://static.wikia.nocookie.net/gensin-impact/images/5/53/Talent_The_Duke%27s_Grace.png/revision/latest?cb=20231017102321,d7d295c6f0086f4b72c1790b3860c0bb466a2dcb
1079_T06.png,skipped_existing,unknown,1079,莱欧斯利,Wriothesley,extra,,,,There Shall Be an Unveiling for Injustice,,,,,,Talent There Shall Be an Unveiling for Injustice.png,https://genshin-impact.fandom.com/wiki/There_Shall_Be_an_Unveiling_for_Injustice,https://genshin-impact.fandom.com/wiki/File%3ATalent_There_Shall_Be_an_Unveiling_for_Injustice.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c2/Talent_There_Shall_Be_an_Unveiling_for_Injustice.png/revision/latest?cb=20260704004227,612542a6df42f848d808e75e09c011859ac860fe
1080_T01.png,downloaded,unknown,1080,芙宁娜,Furina,skill,combat2,Elemental Skill,元素战技,Salon Solitaire,孤心沙龙,,,"邀请孤心沙龙的客人们上阵，为芙宁娜的演出助兴。根据芙宁娜当前的始基力属性，邀请的客人分为「沙龙成员」与「众水的歌者」。

荒性
挥洒欢庆的泡沫，基于芙宁娜的生命值上限，造成水元素范围伤害，并召唤三位「沙龙成员」：球球章鱼形态的「乌瑟勋爵」、泡泡海马形态的「海薇玛夫人」和重甲蟹形态的「谢贝蕾妲小姐」。
「沙龙成员」将间歇性攻击附近的敌人，并优先攻击当前场上角色的目标，基于生命值上限，造成水元素伤害。
「沙龙成员」进行攻击时，根据附近的队伍中生命值高于50%的角色数量，提升此次攻击的威力，并消耗这些角色的生命值：满足条件的角色数量为1/2/3/4名或更多时，攻击造成的伤害为原本的110%/120%/130%/140%。

芒性
召唤「众水的歌者」，每隔一段时间，受益于生命值上限，为周围的当前场上角色恢复生命值。

「沙龙成员」与「众水的歌者」共享持续时间，芙宁娜通过重击更换客人的阵容时，将继承持续时间。
「沙龙成员」或「众水的歌者」存在期间，芙宁娜能够在水面上移动。","Invites the guests of the Salon Solitaire to come forth and aid in Furina's performance. Will summon either the Salon Members or the Singer of Many Waters based on Furina's current Arkhe alignment.

Ousia
Foaming bubbles like celebrants shall dance, dealing AoE Hydro DMG based on Furina's Max HP and summoning 3 Salon Members: the Ball Octopus-shaped Gentilhomme Usher, the Bubbly Seahorse-shaped Surintendante Chevalmarin, and the Armored Crab-shaped Mademoiselle Crabaletta.
They will attack nearby opponents at intervals, prioritizing the target of the active character, dealing Hydro DMG based on Max HP.
When they attack, if character(s) with more than 50% HP are nearby, the Members will increase their current attack's power based on the number of such characters, and consume said characters' HP. If 1/2/3/4 (or more) characters meet these requirements, the Members' attacks will deal 110%/120%/130%/140% of their original DMG.

Pneuma
Summons the Singer of Many Waters, who will heal nearby active character(s) based on Max HP at intervals.

The Salon Members and Singer of Many Waters share a duration, and when Furina uses her Charged Attack to change the guest type, the new guests will inherit the remaining duration.
While the Salon Members or the Singer of Many Waters is on the field, Furina can move on the water's surface.",Talent Salon Solitaire.png,https://genshin-impact.fandom.com/wiki/Salon_Solitaire,https://genshin-impact.fandom.com/wiki/File%3ATalent_Salon_Solitaire.png,https://static.wikia.nocookie.net/gensin-impact/images/6/6f/Talent_Salon_Solitaire.png/revision/latest?cb=20231108024421,af48fbd72507fb50aac27a2ed348db2e4f52f6ea
1080_T02.png,skipped_existing,unknown,1080,芙宁娜,Furina,burst,combat3,Elemental Burst,元素爆发,Let the People Rejoice,万众狂欢,,,"凝聚狂欢之意，构筑水沫的舞台，基于芙宁娜的生命值上限，造成水元素范围伤害，并使队伍中附近的角色进入「普世欢腾」状态：持续期间，角色的当前生命值提升或降低时，基于提升或降低数值相对于生命值上限的比例，每1%都将使芙宁娜获得1点「气氛值」。
同时，基于芙宁娜持有的「气氛值」，附近的队伍中所有角色造成的伤害提升，受治疗加成提升。
持续时间结束时，芙宁娜持有的「气氛值」将被移除。","Rouses the impulse to revel, creating a stage of foam that will deal AoE Hydro DMG based on Furina's Max HP and cause nearby party members to enter the Universal Revelry state: During this time, when nearby party members' HP increases or decreases, 1 Fanfare point will be granted to Furina for each percentage point of their Max HP by which their HP changes.
At the same time, Furina will increase the DMG dealt by and Incoming Healing Bonus of all nearby party members based on the amount of Fanfare she has.
When the duration ends, Furina's Fanfare points will be cleared.",Talent Let the People Rejoice.png,https://genshin-impact.fandom.com/wiki/Let_the_People_Rejoice,https://genshin-impact.fandom.com/wiki/File%3ATalent_Let_the_People_Rejoice.png,https://static.wikia.nocookie.net/gensin-impact/images/6/66/Talent_Let_the_People_Rejoice.png/revision/latest?cb=20231108024428,5e69c37c40c525da3ac73360e6b7dcfc88a491ce
1080_T03.png,downloaded,unknown,1080,芙宁娜,Furina,passive,passive1,1st Ascension Passive,突破天赋1,Endless Waltz,停不了的圆舞,,,队伍中当前场上的角色受到治疗时，若这次治疗的来源不是芙宁娜自己并且治疗回复量溢出，在接下来的4秒内，芙宁娜每2秒将为队伍中附近的角色恢复一次生命值，回复量相当于角色各自生命值上限的2%。,"When the active character in your party receives healing, if the source of the healing is not Furina herself and the healing overflows, then Furina will heal nearby party members for 2% of their Max HP once every 2s for the next 4s.",Talent Endless Waltz.png,https://genshin-impact.fandom.com/wiki/Endless_Waltz,https://genshin-impact.fandom.com/wiki/File%3ATalent_Endless_Waltz.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e3/Talent_Endless_Waltz.png/revision/latest?cb=20231108024427,82ba9b19234451e1d37ee0b2eef286f8940c1a3b
1080_T04.png,downloaded,unknown,1080,芙宁娜,Furina,passive,passive2,4th Ascension Passive,突破天赋2,Unheard Confession,无人听的自白,,,"每1000点生命值上限都将使处于不同始基力属性下的芙宁娜的孤心沙龙获得相应的增益效果：
「沙龙成员」造成的伤害提升0.7%，通过这种方式至多使「沙龙成员」造成的伤害提升28%；
「众水的歌者」为周围的当前场上角色恢复生命值的间隔降低0.4%，通过这种方式至多使「众水的歌者」为周围的当前场上角色恢复生命值的间隔降低16%。","Every 1,000 points of Furina's Max HP can buff the different Arkhe-aligned Salon Solitaire in the following ways:
Will increase Salon Members' DMG dealt by 0.7%, up to a maximum of 28%.
Will decrease the Singer of Many Waters' healing interval for nearby active characters by 0.4%, up to a maximum of 16%.",Talent Unheard Confession.png,https://genshin-impact.fandom.com/wiki/Unheard_Confession,https://genshin-impact.fandom.com/wiki/File%3ATalent_Unheard_Confession.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c0/Talent_Unheard_Confession.png/revision/latest?cb=20231108024425,36f29f80d571ce255043a5796ce8285462007ec8
1080_T05.png,skipped_existing,unknown,1080,芙宁娜,Furina,passive,passive3,Utility Passive,探索天赋,The Sea Is My Stage,瀚海亦舞台,,,异色原海异种能力的冷却时间降低30%。,Xenochromatic Fontemer Aberrant ability CD decreased by 30%.,Talent The Sea Is My Stage.png,https://genshin-impact.fandom.com/wiki/The_Sea_Is_My_Stage,https://genshin-impact.fandom.com/wiki/File%3ATalent_The_Sea_Is_My_Stage.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d0/Talent_The_Sea_Is_My_Stage.png/revision/latest?cb=20231108024423,a85f8bb28c61005d23debc4e0e6b600e41834226
1080_T06.png,downloaded,unknown,1080,芙宁娜,Furina,extra,,,,Salon Solitaire 2,,,,,,Talent Salon Solitaire 2.png,https://genshin-impact.fandom.com/wiki/Salon_Solitaire_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Salon_Solitaire_2.png,https://static.wikia.nocookie.net/gensin-impact/images/7/7b/Talent_Salon_Solitaire_2.png/revision/latest?cb=20231108024420,5f6437790ee176e10561d5cd88b36165b5e994e9
1081_T01.png,downloaded,unknown,1081,夏洛蒂,Charlotte,skill,combat2,Elemental Skill,元素战技,Framing: Freezing Point Composition,取景·冰点构图法,,,"凝聚王牌记者的锐意，尽情施展摄影技巧，依据点按、长按，以不同的方式产生效果。

点按
以「温亨廷先生」施展利落的抓拍，对前方的敌人造成冰元素范围伤害，并对命中的至多5名敌人施加「瞬时剪影」。持续期间，「瞬时剪影」将间歇性对敌人造成冰元素伤害。

长按
打开「温亨廷先生」的取景框，进入构图状态，取景框将在长按期间逐渐扩张到最大画幅。在这种状态下，夏洛蒂能够进行移动与改变朝向。
长按结束时，「温亨廷先生」将对取景框内锁定的敌人造成冰元素伤害，并为其施加与点按相同的「瞬时剪影」；若在取景框达到最大画幅后施放技能，将转为施加持续时间更长、伤害更高的「聚焦印象」，并使本次技能的冷却时间更长。
构图状态至多持续15秒，至多选定5名敌人。","Using the keen instincts of an ace reporter, Charlotte uses her photography skills to produce different effects based on whether the ability is Tapped or Held.

Tap
Takes a snapshot using Monsieur Verite, dealing AoE Cryo DMG to opponents in front of her and applying Snappy Silhouette to a maximum of 5 opponents. During this effect's duration, it will deal Cryo DMG to affected opponents at intervals.

Hold
Popping Monsieur Verite's viewfinder open, Charlotte enters Composition Mode, and during this time, the viewfinder will expand as you hold until you reach a Finisher Frame state. In this state, Charlotte can move and change direction freely.
When the hold state ends, Monsieur Verite will deal Cryo DMG to all opponents locked on within the viewfinder, and apply the same Snappy Silhouette as Tap Mode does to them. If you unleash this ability only after reaching Finisher Frame, you will instead apply Focused Impression, which lasts longer and deals more DMG, although the Skill CD will be longer.
Composition Mode lasts a maximum of 15s and allows a maximum of 5 opponents to be selected.",Talent Framing Freezing Point Composition.png,https://genshin-impact.fandom.com/wiki/Framing_Freezing_Point_Composition,https://genshin-impact.fandom.com/wiki/File%3ATalent_Framing_Freezing_Point_Composition.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c1/Talent_Framing_Freezing_Point_Composition.png/revision/latest?cb=20231108024313,45b708ba89cebc8933fbf83736280584b572cbc8
1081_T02.png,downloaded,unknown,1081,夏洛蒂,Charlotte,burst,combat3,Elemental Burst,元素爆发,Still Photo: Comprehensive Confirmation,定格·全方位确证,,,"以冰霜凝聚《蒸汽鸟报》的招牌，建立「临事场域」，造成冰元素范围伤害，为队伍中附近的所有角色恢复生命值，回复量受益于夏洛蒂的攻击力。

临事场域
·持续期间，「温亨廷先生」将间歇性攻击其中的敌人，造成冰元素伤害。
·持续为其中的当前场上角色恢复生命值，回复量受益于夏洛蒂的攻击力。","Condensing ice to create The Steambird's signature, Charlotte creates a Newsflash Field that will deal AoE Cryo DMG and restores HP for all nearby party members based on Charlotte's ATK.
Newsflash Field
·While the ability is active, Monsieur Verite will deal Cryo DMG at intervals to opponents within its AoE.
·Will continuously restore HP to active character(s) within its AoE based on Charlotte's ATK.",Talent Still Photo Comprehensive Confirmation.png,https://genshin-impact.fandom.com/wiki/Still_Photo_Comprehensive_Confirmation,https://genshin-impact.fandom.com/wiki/File%3ATalent_Still_Photo_Comprehensive_Confirmation.png,https://static.wikia.nocookie.net/gensin-impact/images/8/89/Talent_Still_Photo_Comprehensive_Confirmation.png/revision/latest?cb=20231108024317,ce40a038593a135deb94466eff9eedc6e9280343
1081_T03.png,downloaded,unknown,1081,夏洛蒂,Charlotte,passive,passive1,1st Ascension Passive,突破天赋1,Moment of Impact,冲击力瞬间,,,带有「聚焦印象」印记的敌人被击败时，取景·冰点构图法的冷却时间减少2秒。每12秒至多通过这种方式减少4次元素战技的冷却时间。,"When opponents marked by ""Focused Impression"" are defeated, Framing: Freezing Point Composition's CD will be decreased by 2s. This CD decrease can be triggered 4 times every 12s.",Talent Moment of Impact.png,https://genshin-impact.fandom.com/wiki/Moment_of_Impact,https://genshin-impact.fandom.com/wiki/File%3ATalent_Moment_of_Impact.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c6/Talent_Moment_of_Impact.png/revision/latest?cb=20231108024315,ec7646061f25c2008584f052f43e1c6cf328361a
1081_T04.png,downloaded,unknown,1081,夏洛蒂,Charlotte,passive,passive2,4th Ascension Passive,突破天赋2,Diversified Investigation,多样性调查,,,除夏洛蒂自己以外，队伍中每存在1/2/3位枫丹角色，夏洛蒂自己获得5%/10%/15%治疗加成；队伍中每存在1/2/3位非枫丹的角色，都将使夏洛蒂自己获得5%/10%/15%冰元素伤害加成。,"When the party contains 1/2/3 Fontainians other than herself, Charlotte gains a 5%/10%/15% Healing Bonus. When the party contains 1/2/3 non-Fontainians, Charlotte gains a 5%/10%/15% Cryo DMG Bonus.",Talent Diversified Investigation.png,https://genshin-impact.fandom.com/wiki/Diversified_Investigation,https://genshin-impact.fandom.com/wiki/File%3ATalent_Diversified_Investigation.png,https://static.wikia.nocookie.net/gensin-impact/images/0/03/Talent_Diversified_Investigation.png/revision/latest?cb=20231108024310,d04eb45398769ea5c4ff2e0ac05ddab0bc8b78a8
